,venue_id,concert_id,artist_id,date,latitude,longitude
93892,/venues/4344081,/concerts/39068404,/artists/10000554-highland-sanctuary,2019-08-31,,
94371,/venues/4344079,/concerts/39068398,/artists/10000554-highland-sanctuary,2019-08-31,,
35124,/venues/121743,/concerts/39018461,/artists/10075461-grabunhold,2019-10-12,47.5474,7.59857
67342,/venues/121743,/concerts/39106375,/artists/10075461-grabunhold,2019-10-12,47.5474,7.59857
35122,/venues/121743,/concerts/39018461,/artists/10075462-coldcell,2019-10-12,47.5474,7.59857
67341,/venues/121743,/concerts/39106375,/artists/10075462-coldcell,2019-10-12,47.5474,7.59857
18092,/venues/514666,/festivals/3225632,/artists/10077088-up-in-smoke-vol-7,2019-10-05,47.52729,7.69406
18093,/venues/514666,/concerts/39164544,/artists/10077088-up-in-smoke-vol-7,2019-10-05,47.52729,7.69406
34952,/venues/3324239,/festivals/412083,/artists/10096160-pronto,2019-11-16,47.41333,8.5424
34967,/venues/3324239,/festivals/3255212,/artists/10096160-pronto,2019-11-16,47.41333,8.5424
60661,/venues/895931,/festivals/379738,/artists/10132558-lady-a,2012-07-19,47.37561,8.57674
60663,/venues/895931,/concerts/12126813,/artists/10132558-lady-a,2012-07-19,47.37561,8.57674
56551,/venues/1305711,/concerts/32833479,/artists/10167289-sophie-de-quay,2018-03-09,46.52007,6.63772
56552,/venues/1305711,/concerts/32543789,/artists/10167289-sophie-de-quay,2018-03-09,46.52007,6.63772
74490,/venues/1991434,/concerts/25629194,/artists/101682-anouar-brahem,2016-05-27,46.58937,6.9203800000000015
74491,/venues/1991434,/concerts/24801709,/artists/101682-anouar-brahem,2016-05-27,46.58937,6.9203800000000015
63995,/venues/265516,/festivals/1054053,/artists/101831-los-tres-puntos,2012-09-28,46.51906,6.56676
64001,/venues/265516,/concerts/14147154,/artists/101831-los-tres-puntos,2012-09-28,46.51906,6.56676
24863,/venues/86235,/concerts/25016899,/artists/1019927-paul-armfield,2015-11-16,47.37492,8.534180000000001
24864,/venues/86235,/concerts/24822379,/artists/1019927-paul-armfield,2015-11-16,47.37492,8.534180000000001
15193,/venues/814881,/concerts/25629089,/artists/1024451-daniel-norgren,2016-02-24,47.56452,7.5913
15194,/venues/814881,/concerts/24551799,/artists/1024451-daniel-norgren,2016-02-24,47.56452,7.5913
56980,/venues/45690,/concerts/25629119,/artists/1024451-daniel-norgren,2016-02-25,46.20399999999999,6.13628
56981,/venues/45690,/concerts/24827064,/artists/1024451-daniel-norgren,2016-02-25,46.20399999999999,6.13628
46743,/venues/1695338,/festivals/1145613,/artists/1036833-rorcal,2014-10-02,46.19741,6.13007
46749,/venues/1695338,/festivals/997918,/artists/1036833-rorcal,2014-10-02,46.19741,6.13007
14281,/venues/69432,/concerts/5004046,/artists/104933-diorama,2010-10-02,47.3834,8.53938
55091,/venues/69432,/concerts/4998271,/artists/104933-diorama,2010-10-02,47.3834,8.53938
54606,/venues/48388,/concerts/7003306,/artists/10524-herbert-gronemeyer,2011-06-23,46.96315,7.465039999999999
54607,/venues/48388,/concerts/6914876,/artists/10524-herbert-gronemeyer,2011-06-23,46.96315,7.465039999999999
46875,/venues/64260,/festivals/458528,/artists/10524-herbert-gronemeyer,2012-07-14,46.43931,6.9047100000000015
46876,/venues/64260,/concerts/12264508,/artists/10524-herbert-gronemeyer,2012-07-14,46.43931,6.9047100000000015
85558,/venues/1845353,/concerts/26849579,/artists/10524-herbert-gronemeyer,2016-06-10,47.40763,9.30394
85559,/venues/1845353,/concerts/24852104,/artists/10524-herbert-gronemeyer,2016-06-10,47.40763,9.30394
48975,/venues/196788,/concerts/24737159,/artists/1054207-timothy-jaromir,2015-09-17,47.20489,7.53553
48976,/venues/196788,/concerts/23268088,/artists/1054207-timothy-jaromir,2015-09-17,47.20489,7.53553
14653,/venues/1129971,/concerts/19669694,/artists/1056903-cloud-control,2014-03-13,47.38732,8.49986
97544,/venues/1129971,/concerts/18871729,/artists/1056903-cloud-control,2014-03-13,47.38732,8.49986
29634,/venues/2837343,/festivals/202696,/artists/1059094-sebastien-schuller,2011-05-06,46.52012,6.631410000000002
29639,/venues/2837343,/concerts/8746306,/artists/1059094-sebastien-schuller,2011-05-06,46.52012,6.631410000000002
81758,/venues/2736678,/concerts/25452884,/artists/1067171-jan-rottger,2016-01-16,47.55613,7.588210000000001
81759,/venues/2736678,/concerts/25398874,/artists/1067171-jan-rottger,2016-01-16,47.55613,7.588210000000001
6064,/venues/37717,/concerts/25400364,/artists/1073166-plaistow,2015-12-22,47.38865,8.5187
6065,/venues/37717,/concerts/25291124,/artists/1073166-plaistow,2015-12-22,47.38865,8.5187
62887,/venues/3389884,/concerts/35161984,/artists/107393-frank-vignola,2018-12-04,46.96103,7.43941
62888,/venues/3389884,/concerts/35161979,/artists/107393-frank-vignola,2018-12-04,46.96103,7.43941
62885,/venues/3389884,/concerts/35161994,/artists/107393-frank-vignola,2018-12-05,46.96103,7.43941
62886,/venues/3389884,/concerts/35161989,/artists/107393-frank-vignola,2018-12-05,46.96103,7.43941
62883,/venues/3389884,/concerts/35162004,/artists/107393-frank-vignola,2018-12-06,46.96103,7.43941
62884,/venues/3389884,/concerts/35161999,/artists/107393-frank-vignola,2018-12-06,46.96103,7.43941
62881,/venues/3389884,/concerts/35162014,/artists/107393-frank-vignola,2018-12-07,46.96103,7.43941
62882,/venues/3389884,/concerts/35162009,/artists/107393-frank-vignola,2018-12-07,46.96103,7.43941
62879,/venues/3389884,/concerts/35162024,/artists/107393-frank-vignola,2018-12-08,46.96103,7.43941
62880,/venues/3389884,/concerts/35162019,/artists/107393-frank-vignola,2018-12-08,46.96103,7.43941
5871,/venues/37717,/concerts/25617124,/artists/1077331-lake-street-dive,2016-04-18,47.38865,8.5187
5872,/venues/37717,/concerts/25457454,/artists/1077331-lake-street-dive,2016-04-18,47.38865,8.5187
18994,/venues/514666,/concerts/25629314,/artists/108521-therapy,2016-01-26,47.52729,7.69406
18995,/venues/514666,/concerts/24959999,/artists/108521-therapy,2016-01-26,47.52729,7.69406
18996,/venues/514666,/concerts/24926029,/artists/108521-therapy,2016-01-26,47.52729,7.69406
33675,/venues/59035,/concerts/25629334,/artists/108521-therapy,2016-01-27,47.69448,8.63673
33676,/venues/59035,/concerts/24938504,/artists/108521-therapy,2016-01-27,47.69448,8.63673
6158,/venues/37717,/concerts/25016794,/artists/1092115-evelinn-trouble,2015-10-30,47.38865,8.5187
6159,/venues/37717,/concerts/25007649,/artists/1092115-evelinn-trouble,2015-10-30,47.38865,8.5187
6161,/venues/37717,/concerts/23894458,/artists/1092115-evelinn-trouble,2015-10-30,47.38865,8.5187
38364,/venues/2755408,/concerts/36161124,/artists/1092115-evelinn-trouble,2019-01-27,46.95022,7.442989999999999
38365,/venues/2755408,/concerts/36161119,/artists/1092115-evelinn-trouble,2019-01-27,46.95022,7.442989999999999
43143,/venues/93725,/concerts/38991913,/artists/1092115-evelinn-trouble,2019-12-13,46.93835,7.4424
73197,/venues/4136399,/concerts/39255377,/artists/1092115-evelinn-trouble,2019-12-13,46.93835,7.4424
37947,/venues/2742588,/concerts/25629169,/artists/1093361-mono-inc,2015-12-11,47.3202,7.90717
37948,/venues/2742588,/concerts/24724264,/artists/1093361-mono-inc,2015-12-11,47.3202,7.90717
18772,/venues/514666,/concerts/26650344,/artists/109391-manfred-manns-earth-band,2016-10-06,47.52729,7.69406
18773,/venues/514666,/concerts/26538479,/artists/109391-manfred-manns-earth-band,2016-10-06,47.52729,7.69406
23563,/venues/32834,/concerts/25659299,/artists/109470-fu-manchu,2015-10-19,47.36635,8.54669
23564,/venues/32834,/concerts/23650148,/artists/109470-fu-manchu,2015-10-19,47.36635,8.54669
63013,/venues/3389884,/concerts/28991909,/artists/1095027-john-clayton,2017-04-11,46.96103,7.43941
63016,/venues/3389884,/concerts/28991904,/artists/1095027-john-clayton,2017-04-11,46.96103,7.43941
63007,/venues/3389884,/concerts/28991919,/artists/1095027-john-clayton,2017-04-12,46.96103,7.43941
63010,/venues/3389884,/concerts/28991914,/artists/1095027-john-clayton,2017-04-12,46.96103,7.43941
63001,/venues/3389884,/concerts/28991929,/artists/1095027-john-clayton,2017-04-13,46.96103,7.43941
63004,/venues/3389884,/concerts/28991924,/artists/1095027-john-clayton,2017-04-13,46.96103,7.43941
62995,/venues/3389884,/concerts/28991944,/artists/1095027-john-clayton,2017-04-14,46.96103,7.43941
62998,/venues/3389884,/concerts/28991939,/artists/1095027-john-clayton,2017-04-14,46.96103,7.43941
62989,/venues/3389884,/concerts/28991964,/artists/1095027-john-clayton,2017-04-15,46.96103,7.43941
62992,/venues/3389884,/concerts/28991959,/artists/1095027-john-clayton,2017-04-15,46.96103,7.43941
21358,/venues/33498,/concerts/25628889,/artists/11056-behemoth,2016-02-10,46.7949,7.1519
21363,/venues/33498,/concerts/24243199,/artists/11056-behemoth,2016-02-10,46.7949,7.1519
18976,/venues/514666,/concerts/24350744,/artists/11056-behemoth,2016-02-12,47.52729,7.69406
18981,/venues/514666,/concerts/24243209,/artists/11056-behemoth,2016-02-12,47.52729,7.69406
31834,/venues/1313491,/concerts/37765519,/artists/1122733-j-and-l-defer,2019-04-04,47.38477,8.52086
31835,/venues/1313491,/concerts/37134589,/artists/1122733-j-and-l-defer,2019-04-04,47.38477,8.52086
87740,/venues/3820419,/concerts/37438519,/artists/113220-kenny-brown,2019-05-25,46.55413,6.579910000000001
87741,/venues/3820419,/concerts/37438504,/artists/113220-kenny-brown,2019-05-25,46.55413,6.579910000000001
35145,/venues/121743,/concerts/35869024,/artists/1144529-bitch-queens,2019-02-23,47.5474,7.59857
67349,/venues/121743,/festivals/2884854,/artists/1144529-bitch-queens,2019-02-23,47.5474,7.59857
51120,/venues/903721,/concerts/28849789,/artists/114869-ludovico-einaudi,2017-06-11,46.16977,8.79623
51121,/venues/903721,/concerts/28849549,/artists/114869-ludovico-einaudi,2017-06-11,46.16977,8.79623
170,/venues/29550,/concerts/32051879,/artists/114869-ludovico-einaudi,2018-05-06,47.41161,8.55166
171,/venues/29550,/concerts/32048604,/artists/114869-ludovico-einaudi,2018-05-06,47.41161,8.55166
6143,/venues/37717,/concerts/25151564,/artists/115204-wolfgang-puschnig,2015-11-07,47.38865,8.5187
6145,/venues/37717,/concerts/25032244,/artists/115204-wolfgang-puschnig,2015-11-07,47.38865,8.5187
11504,/venues/31724,/concerts/26692139,/artists/1154038-christophe-mae,2016-11-15,47.37106,8.53572
11505,/venues/31724,/concerts/26685709,/artists/1154038-christophe-mae,2016-11-15,47.37106,8.53572
22122,/venues/48460,/concerts/26923534,/artists/1154038-christophe-mae,2017-03-23,46.23333,6.11266
22123,/venues/48460,/concerts/26923529,/artists/1154038-christophe-mae,2017-03-23,46.23333,6.11266
22120,/venues/48460,/concerts/28535559,/artists/1154038-christophe-mae,2017-03-24,46.23333,6.11266
22121,/venues/48460,/concerts/28535554,/artists/1154038-christophe-mae,2017-03-24,46.23333,6.11266
33630,/venues/59035,/concerts/25876799,/artists/116233-pippo-pollina,2017-03-16,47.69448,8.63673
33631,/venues/59035,/concerts/25869944,/artists/116233-pippo-pollina,2017-03-16,47.69448,8.63673
7952,/venues/35057,/concerts/25876804,/artists/116233-pippo-pollina,2017-05-05,47.56118,7.593669999999999
7953,/venues/35057,/concerts/25869974,/artists/116233-pippo-pollina,2017-05-05,47.56118,7.593669999999999
38374,/venues/2755408,/concerts/35501584,/artists/1166852-vincent-peirani,2018-11-04,46.95022,7.442989999999999
38375,/venues/2755408,/concerts/35501579,/artists/1166852-vincent-peirani,2018-11-04,46.95022,7.442989999999999
56983,/venues/45690,/concerts/25628884,/artists/116778-aborted,2016-02-01,46.20399999999999,6.13628
56986,/venues/45690,/concerts/24091254,/artists/116778-aborted,2016-02-01,46.20399999999999,6.13628
64321,/venues/51173,/festivals/458533,/artists/1169427-janelle-monae,2012-07-14,46.43752,6.90755
64324,/venues/51173,/concerts/12559938,/artists/1169427-janelle-monae,2012-07-14,46.43752,6.90755
61655,/venues/509511,/concerts/26569019,/artists/1171103-pony-pony-run-run,2016-06-02,47.57421,7.563110000000001
66428,/venues/509511,/concerts/26542364,/artists/1171103-pony-pony-run-run,2016-06-02,47.57421,7.563110000000001
66429,/venues/509511,/concerts/26538464,/artists/1171103-pony-pony-run-run,2016-06-02,47.57421,7.563110000000001
18873,/venues/514666,/concerts/25735259,/artists/117140-megadeth,2016-06-15,47.52729,7.69406
18874,/venues/514666,/concerts/25684059,/artists/117140-megadeth,2016-06-15,47.52729,7.69406
28173,/venues/3389884,/concerts/26063888,/artists/117316-barbara-morrison,2016-03-29,46.96103,7.43941
28174,/venues/3389884,/concerts/26063883,/artists/117316-barbara-morrison,2016-03-29,46.96103,7.43941
28171,/venues/3389884,/concerts/26063903,/artists/117316-barbara-morrison,2016-03-30,46.96103,7.43941
28172,/venues/3389884,/concerts/26063898,/artists/117316-barbara-morrison,2016-03-30,46.96103,7.43941
28169,/venues/3389884,/concerts/26063918,/artists/117316-barbara-morrison,2016-03-31,46.96103,7.43941
28170,/venues/3389884,/concerts/26063913,/artists/117316-barbara-morrison,2016-03-31,46.96103,7.43941
28167,/venues/3389884,/concerts/26063648,/artists/117316-barbara-morrison,2016-04-01,46.96103,7.43941
28168,/venues/3389884,/concerts/26063643,/artists/117316-barbara-morrison,2016-04-01,46.96103,7.43941
28165,/venues/3389884,/concerts/26063658,/artists/117316-barbara-morrison,2016-04-02,46.96103,7.43941
28166,/venues/3389884,/concerts/26063653,/artists/117316-barbara-morrison,2016-04-02,46.96103,7.43941
30906,/venues/60548,/concerts/25629339,/artists/117567-black-dahlia-murder,2016-02-01,47.49455,8.70776
30908,/venues/60548,/concerts/24938509,/artists/117567-black-dahlia-murder,2016-02-01,47.49455,8.70776
13416,/venues/69432,/concerts/32412144,/artists/118305-talco,2018-03-08,47.3834,8.53938
55012,/venues/69432,/concerts/31628404,/artists/118305-talco,2018-03-08,47.3834,8.53938
27100,/venues/388116,/concerts/25629204,/artists/121758-wishbone-ash,2016-02-19,47.08065,7.29443
27101,/venues/388116,/concerts/24789439,/artists/121758-wishbone-ash,2016-02-19,47.08065,7.29443
18969,/venues/514666,/concerts/25629124,/artists/121758-wishbone-ash,2016-02-21,47.52729,7.69406
18970,/venues/514666,/concerts/24646679,/artists/121758-wishbone-ash,2016-02-21,47.52729,7.69406
18971,/venues/514666,/concerts/24624079,/artists/121758-wishbone-ash,2016-02-21,47.52729,7.69406
18883,/venues/514666,/concerts/26024273,/artists/122446-simon-phillips,2016-05-20,47.52729,7.69406
18884,/venues/514666,/concerts/25989803,/artists/122446-simon-phillips,2016-05-20,47.52729,7.69406
56963,/venues/45690,/concerts/26517594,/artists/124474-schwarz,2016-05-14,46.20399999999999,6.13628
56966,/venues/45690,/concerts/26388329,/artists/124474-schwarz,2016-05-14,46.20399999999999,6.13628
66404,/venues/509511,/concerts/29822399,/artists/1257311-ryan-mcgarvey,2017-06-27,47.57421,7.563110000000001
66405,/venues/509511,/concerts/28643264,/artists/1257311-ryan-mcgarvey,2017-06-27,47.57421,7.563110000000001
21354,/venues/33498,/concerts/25628889,/artists/126773-inquisition,2016-02-10,46.7949,7.1519
21359,/venues/33498,/concerts/24243199,/artists/126773-inquisition,2016-02-10,46.7949,7.1519
44466,/venues/98757,/concerts/30260824,/artists/126968-rondo-veneziano,2018-04-22,46.21018,6.15088
44467,/venues/98757,/concerts/30260819,/artists/126968-rondo-veneziano,2018-04-22,46.21018,6.15088
23204,/venues/628886,/festivals/588594,/artists/1271144-alien-t,2012-12-31,47.5399,7.61826
23205,/venues/628886,/festivals/588589,/artists/1271144-alien-t,2012-12-31,47.5399,7.61826
23210,/venues/628886,/festivals/574839,/artists/1271144-alien-t,2012-12-31,47.5399,7.61826
6042,/venues/37717,/concerts/25629434,/artists/1277353-werner-hasler,2016-01-11,47.38865,8.5187
6044,/venues/37717,/concerts/25582334,/artists/1277353-werner-hasler,2016-01-11,47.38865,8.5187
19091,/venues/514666,/concerts/24362619,/artists/131036-philipp-fankhauser,2015-10-10,47.52729,7.69406
19092,/venues/514666,/concerts/24296889,/artists/131036-philipp-fankhauser,2015-10-10,47.52729,7.69406
76471,/venues/1649043,/concerts/25710294,/artists/131036-philipp-fankhauser,2016-04-09,47.24784,8.60533
76472,/venues/1649043,/concerts/25710289,/artists/131036-philipp-fankhauser,2016-04-09,47.24784,8.60533
63756,/venues/1562518,/concerts/25869824,/artists/131036-philipp-fankhauser,2016-04-10,46.74324,7.62953
63757,/venues/1562518,/concerts/25862904,/artists/131036-philipp-fankhauser,2016-04-10,46.74324,7.62953
76027,/venues/1579043,/concerts/26705279,/artists/131036-philipp-fankhauser,2016-12-30,46.68648,7.856910000000001
76028,/venues/1579043,/concerts/26705274,/artists/131036-philipp-fankhauser,2016-12-30,46.68648,7.856910000000001
65172,/venues/505121,/concerts/16282704,/artists/131114-alice-russell,2013-08-18,47.49833,8.728660000000001
65344,/venues/505121,/concerts/17156394,/artists/131114-alice-russell,2013-08-18,47.49833,8.728660000000001
15209,/venues/814881,/concerts/25629324,/artists/1316369-verena-von-horsten,2015-12-11,47.56452,7.5913
15211,/venues/814881,/concerts/24926039,/artists/1316369-verena-von-horsten,2015-12-11,47.56452,7.5913
52901,/venues/834556,/festivals/330038,/artists/135898-das-pferd,2012-02-25,47.38572,8.51685
52997,/venues/834556,/concerts/11412573,/artists/135898-das-pferd,2012-02-25,47.38572,8.51685
51311,/venues/903721,/concerts/24350154,/artists/136159-lenny-kravitz,2015-07-14,46.16977,8.79623
51326,/venues/903721,/concerts/23862683,/artists/136159-lenny-kravitz,2015-07-14,46.16977,8.79623
51271,/venues/903721,/concerts/24350204,/artists/136159-lenny-kravitz,2015-07-15,46.16977,8.79623
51290,/venues/903721,/concerts/24350144,/artists/136159-lenny-kravitz,2015-07-15,46.16977,8.79623
38987,/venues/53101,/concerts/25898778,/artists/136413-tortoise,2016-02-12,47.42662,9.37317
38988,/venues/53101,/concerts/25126034,/artists/136413-tortoise,2016-02-12,47.42662,9.37317
56894,/venues/45690,/concerts/38049769,/artists/137158-bullet-for-my-valentine,2019-08-20,46.20399999999999,6.13628
56895,/venues/45690,/concerts/37999359,/artists/137158-bullet-for-my-valentine,2019-08-20,46.20399999999999,6.13628
11573,/venues/31724,/concerts/25671774,/artists/138684-tindersticks,2016-03-07,47.37106,8.53572
11574,/venues/31724,/concerts/24790519,/artists/138684-tindersticks,2016-03-07,47.37106,8.53572
2265,/venues/35054,/concerts/38825129,/artists/1421389-royal-blood,2019-08-20,46.52241,6.61925
2267,/venues/35054,/concerts/38523539,/artists/1421389-royal-blood,2019-08-20,46.52241,6.61925
75099,/venues/2907453,/concerts/24238114,/artists/14365-uriah-heep,2015-09-04,47.31745,7.89842
75107,/venues/2907453,/concerts/23170408,/artists/14365-uriah-heep,2015-09-04,47.31745,7.89842
63295,/venues/80955,/concerts/25629304,/artists/144146-group,2016-04-22,47.55421,7.58949
63297,/venues/80955,/concerts/24886459,/artists/144146-group,2016-04-22,47.55421,7.58949
38510,/venues/2755408,/concerts/24771349,/artists/144685-socalled,2015-11-08,46.95022,7.442989999999999
38511,/venues/2755408,/concerts/24724289,/artists/144685-socalled,2015-11-08,46.95022,7.442989999999999
18746,/venues/514666,/concerts/25629414,/artists/1470957-kissin-dynamite,2016-10-27,47.52729,7.69406
18747,/venues/514666,/concerts/25507199,/artists/1470957-kissin-dynamite,2016-10-27,47.52729,7.69406
20782,/venues/45690,/concerts/25384819,/artists/149100-prong,2016-03-29,46.20399999999999,6.13628
56976,/venues/45690,/concerts/25849364,/artists/149100-prong,2016-03-29,46.20399999999999,6.13628
13709,/venues/69432,/concerts/25695679,/artists/149100-prong,2016-03-30,47.3834,8.53938
13710,/venues/69432,/concerts/25384829,/artists/149100-prong,2016-03-30,47.3834,8.53938
12557,/venues/58381,/concerts/25629259,/artists/150343-mewithoutyou,2016-01-28,47.49759,8.72265
12559,/venues/58381,/concerts/24851154,/artists/150343-mewithoutyou,2016-01-28,47.49759,8.72265
51274,/venues/903721,/concerts/24350204,/artists/151868-santana,2015-07-15,46.16977,8.79623
51293,/venues/903721,/concerts/24350144,/artists/151868-santana,2015-07-15,46.16977,8.79623
18768,/venues/514666,/concerts/26381084,/artists/152707-lame-immortelle,2016-10-08,47.52729,7.69406
18769,/venues/514666,/concerts/26272214,/artists/152707-lame-immortelle,2016-10-08,47.52729,7.69406
17792,/venues/49813,/concerts/17076524,/artists/15293-front-242,2013-10-05,47.38417000000001,8.533
17794,/venues/49813,/concerts/15962994,/artists/15293-front-242,2013-10-05,47.38417000000001,8.533
10663,/venues/618641,/concerts/17737709,/artists/154118-blood,2014-02-25,47.38821,8.51987
10666,/venues/618641,/concerts/17129319,/artists/154118-blood,2014-02-25,47.38821,8.51987
60299,/venues/514666,/concerts/25424244,/artists/154644-kamchatka,2016-03-09,47.52672000000001,7.69418
60300,/venues/514666,/concerts/24413404,/artists/154644-kamchatka,2016-03-09,47.52672000000001,7.69418
60301,/venues/514666,/concerts/24361094,/artists/154644-kamchatka,2016-03-09,47.52672000000001,7.69418
91933,/venues/958271,/festivals/75236,/artists/154826-dave-arcari,2010-05-15,,
91945,/venues/958271,/concerts/5560441,/artists/154826-dave-arcari,2010-05-15,,
21519,/venues/33498,/concerts/19351789,/artists/155048-william-fitzsimmons,2014-03-17,46.7949,7.1519
21520,/venues/33498,/concerts/19307014,/artists/155048-william-fitzsimmons,2014-03-17,46.7949,7.1519
17652,/venues/49813,/concerts/25170329,/artists/156794-marsimoto,2015-11-30,47.38417000000001,8.533
17653,/venues/49813,/concerts/24084274,/artists/156794-marsimoto,2015-11-30,47.38417000000001,8.533
22041,/venues/48460,/concerts/35674164,/artists/159555-soprano,2019-04-06,46.23333,6.11266
22042,/venues/48460,/concerts/35660014,/artists/159555-soprano,2019-04-06,46.23333,6.11266
5821,/venues/37717,/concerts/26729784,/artists/161176-3-cohens,2016-05-24,47.38865,8.5187
5823,/venues/37717,/concerts/26644439,/artists/161176-3-cohens,2016-05-24,47.38865,8.5187
40016,/venues/357736,/festivals/165856,/artists/161777-nik-bartschs-ronin,2011-05-06,46.80391,7.16862
40018,/venues/357736,/concerts/7263916,/artists/161777-nik-bartschs-ronin,2011-05-06,46.80391,7.16862
6115,/venues/37717,/concerts/25151604,/artists/162976-mats,2015-11-24,47.38865,8.5187
6116,/venues/37717,/concerts/25032259,/artists/162976-mats,2015-11-24,47.38865,8.5187
87475,/venues/3140844,/concerts/26325949,/artists/164272-sido,2016-02-26,47.36499,8.53065
87477,/venues/3140844,/concerts/26136278,/artists/164272-sido,2016-02-26,47.36499,8.53065
8015,/venues/35057,/concerts/25629054,/artists/165988-johnny-rawls,2016-05-20,47.56118,7.593669999999999
8017,/venues/35057,/concerts/24490834,/artists/165988-johnny-rawls,2016-05-20,47.56118,7.593669999999999
18913,/venues/514666,/concerts/26036678,/artists/1660006-saga,2016-04-18,47.52729,7.69406
18914,/venues/514666,/concerts/26018328,/artists/1660006-saga,2016-04-18,47.52729,7.69406
44524,/venues/98757,/concerts/25629264,/artists/16632-nomadi,2016-01-14,46.21018,6.15088
44525,/venues/98757,/concerts/24874444,/artists/16632-nomadi,2016-01-14,46.21018,6.15088
33057,/venues/542011,/concerts/25629269,/artists/16632-nomadi,2016-01-15,46.94614,7.43698
33058,/venues/542011,/concerts/24874449,/artists/16632-nomadi,2016-01-15,46.94614,7.43698
63763,/venues/1562518,/concerts/25629294,/artists/16632-nomadi,2016-01-17,46.74324,7.62953
63764,/venues/1562518,/concerts/24874489,/artists/16632-nomadi,2016-01-17,46.74324,7.62953
18983,/venues/514666,/concerts/25628799,/artists/167509-kataklysm,2016-01-30,47.52729,7.69406
18986,/venues/514666,/concerts/24061284,/artists/167509-kataklysm,2016-01-30,47.52729,7.69406
20793,/venues/45690,/concerts/26047633,/artists/167509-kataklysm,2016-02-01,46.20399999999999,6.13628
56984,/venues/45690,/concerts/25628884,/artists/167509-kataklysm,2016-02-01,46.20399999999999,6.13628
56987,/venues/45690,/concerts/24091254,/artists/167509-kataklysm,2016-02-01,46.20399999999999,6.13628
3224,/venues/33266,/concerts/29690714,/artists/167509-kataklysm,2017-10-13,47.04458,8.31125
34337,/venues/33266,/concerts/28992569,/artists/167509-kataklysm,2017-10-13,47.04458,8.31125
5989,/venues/37717,/concerts/25893728,/artists/168120-steve-gadd,2016-02-04,47.38865,8.5187
5992,/venues/37717,/concerts/25032289,/artists/168120-steve-gadd,2016-02-04,47.38865,8.5187
60306,/venues/514666,/concerts/24939224,/artists/170176-roscoe,2015-12-16,47.52672000000001,7.69418
60307,/venues/514666,/concerts/24374759,/artists/170176-roscoe,2015-12-16,47.52672000000001,7.69418
60308,/venues/514666,/concerts/24321069,/artists/170176-roscoe,2015-12-16,47.52672000000001,7.69418
8028,/venues/35057,/concerts/25628914,/artists/17022-la-vie-en-rose,2016-04-20,47.56118,7.593669999999999
8030,/venues/35057,/concerts/24827054,/artists/17022-la-vie-en-rose,2016-04-20,47.56118,7.593669999999999
32975,/venues/33304,/festivals/842614,/artists/171066-paris-washboard,2013-09-28,47.05032,8.31183
32985,/venues/33304,/concerts/18039229,/artists/171066-paris-washboard,2013-09-28,47.05032,8.31183
5853,/venues/37717,/concerts/26670534,/artists/1713056-stephanie-nilles,2016-05-03,47.38865,8.5187
5854,/venues/37717,/concerts/26644379,/artists/1713056-stephanie-nilles,2016-05-03,47.38865,8.5187
60669,/venues/895931,/festivals/379728,/artists/173225-roxette,2012-07-17,47.37561,8.57674
60671,/venues/895931,/concerts/12126808,/artists/173225-roxette,2012-07-17,47.37561,8.57674
51275,/venues/903721,/concerts/24350204,/artists/173225-roxette,2015-07-15,46.16977,8.79623
51294,/venues/903721,/concerts/24350144,/artists/173225-roxette,2015-07-15,46.16977,8.79623
60666,/venues/895931,/festivals/379733,/artists/17697-katie-melua,2012-07-18,47.37561,8.57674
60667,/venues/895931,/concerts/12126843,/artists/17697-katie-melua,2012-07-18,47.37561,8.57674
89107,/venues/2511179,/festivals/1304053,/artists/177166-korpiklaani,2015-08-06,46.23312,7.36063
89115,/venues/2511179,/concerts/24531519,/artists/177166-korpiklaani,2015-08-06,46.23312,7.36063
75097,/venues/2907453,/concerts/24238114,/artists/179846-everlast,2015-09-04,47.31745,7.89842
75105,/venues/2907453,/concerts/23170408,/artists/179846-everlast,2015-09-04,47.31745,7.89842
18743,/venues/514666,/concerts/25366774,/artists/180609-feuerschwanz,2016-10-28,47.52729,7.69406
18745,/venues/514666,/concerts/25339364,/artists/180609-feuerschwanz,2016-10-28,47.52729,7.69406
10664,/venues/618641,/concerts/17737709,/artists/181021-viktor,2014-02-25,47.38821,8.51987
10667,/venues/618641,/concerts/17129319,/artists/181021-viktor,2014-02-25,47.38821,8.51987
63292,/venues/80955,/concerts/25628709,/artists/181182-brad-mehldau-trio,2016-05-22,47.55421,7.58949
63294,/venues/80955,/concerts/23650128,/artists/181182-brad-mehldau-trio,2016-05-22,47.55421,7.58949
19096,/venues/514666,/festivals/1404754,/artists/181480-my-sleeping-karma,2015-10-02,47.52729,7.69406
19102,/venues/514666,/festivals/1333834,/artists/181480-my-sleeping-karma,2015-10-02,47.52729,7.69406
19108,/venues/514666,/concerts/24354664,/artists/181480-my-sleeping-karma,2015-10-02,47.52729,7.69406
18967,/venues/514666,/concerts/25400534,/artists/181480-my-sleeping-karma,2016-02-22,47.52729,7.69406
18968,/venues/514666,/concerts/25314674,/artists/181480-my-sleeping-karma,2016-02-22,47.52729,7.69406
39342,/venues/34157,/concerts/26388309,/artists/182510-rambling-wheels,2016-04-09,47.37476,8.53471
39344,/venues/34157,/concerts/26282489,/artists/182510-rambling-wheels,2016-04-09,47.37476,8.53471
