,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity
/artists/9314699-changed,Changed,Changed,4TlbyRfgI6zvw6MzfdQfvy,1.0,1.0
/artists/271907-chango-spasiuk,Chango Spasiuk,Chango Spasiuk,0qGRkfnUqWeG49vbCv6rMY,1.0,42.0
/artists/6282519-channelsix,Channelsix,channelsix,0VT3E8AVPmYCJE404ZsAGj,0.9,1.0
/artists/321286-chano-dominguez,Chano Dominguez,Chano Dominguez,63Znb1LZJ0KljCmhuxcRMI,1.0,32.0
/artists/10003759-chansonniers-de-bottega,Chansonniers de Bottega,,,,
/artists/7071034-chantal-acda,Chantal Acda,Chantal Acda,1QfxBwzzbyqOBWnFWkJ4ps,1.0,17.0
/artists/8725184-chantal-acda-and-band,Chantal Acda & Band,,,,
/artists/186840-chantal-goya,Chantal Goya,Chantal Goya,4ObfuflhB2SBr5rxekhV6P,1.0,38.0
/artists/3182531-chantal-ladesou,Chantal Ladesou,Chantal Ladesou,1fC3mEd1OHso4Br0GVHHQk,1.0,0.0
/artists/4034266-chaos-et-sexual,Chaos E.t. Sexual,Chaos E.T. Sexual,6vvdENm0SMLul8D6IqYe99,0.94,1.0
/artists/8485008-chaos-echoes,Chaos Echoes,Chaos Echoes,04zRW4JgR3F42UNFRLuiAD,1.0,3.0
/artists/1845883-chaos-invocation,Chaos Invocation,Chaos Invocation,5J8PEUjZPTFWkiOpbZUULS,1.0,4.0
/artists/4237541-chaos-in-the-cbd,Chaos in the CBD,Chaos In the CBD,4pcaTqXejDp2vhpZqo57fJ,0.94,0.0
/artists/3591226-chaostheater-oropax,Chaostheater Oropax,,,,
/artists/8785784-chaostruppe,Chaostruppe,Chaostruppe,1vNymQH7ttHE5VM9oi6vqF,1.0,24.0
/artists/465176-chaoze-one,Chaoze One,Chaoze One,1Pqdo8TMKUljlVrcSZENoZ,1.0,21.0
/artists/267999-chapeau-claque,Chapeau Claque,Chapeau Claque,2mHveTHD0QbWOUdDnhLSK3,1.0,24.0
/artists/2881101-chapel-club,Chapel Club,Chapel Club,7gU1gs1fmx1Q7QWzDp1e17,1.0,18.0
/artists/629283-chapel-hill,Chapel Hill,Chapel Hill,1i8wGbUlQ53hQchFYzVPYk,1.0,3.0
/artists/6163569-chapel-of-disease,Chapel of Disease,Chapel Of Disease,7FCvMREKd4Uuo3HsyX6uwk,0.94,19.0
/artists/886850-chapelier-fou,Chapelier Fou,Chapelier Fou,60GLWP7xFH3OoN5XGpLBsd,1.0,37.0
/artists/5304473-chapkmace,Chapkmace,,,,
/artists/203392-chapter,Chapter,Chapter,5m5xiVOeNtvyy20oCSaq0O,1.0,6.0
/artists/549619-charanga-habanera,Charanga Habanera,Charanga Habanera,4X6IDUDEJ7PihfhG3xEkM5,1.0,6.0
/artists/8506608-charcoal-and-crystal,Charcoal and Crystal,,,,
/artists/1924134-charing-cross,Charing Cross,Charing Cross,5fPjiwCwJCa9bVeNcnsiot,1.0,1.0
/artists/17261-chariot,Chariot,Chariot,6pp5z0t1YNfIRPIUb96UaO,1.0,12.0
/artists/1100787-charlene-soraia,Charlene Soraia,Charlene Soraia,0qk8MxMzgnfFECvDO3cc0X,1.0,44.0
/artists/302900-charles-aznavour,Charles Aznavour,Charles Aznavour,2hgP9Ap2tc10R5jrQaEpMT,1.0,63.0
/artists/2792041-charles-bradley,Charles Bradley,Charles Bradley,462T0buQ5ScBUQCRpodDRf,1.0,56.0
/artists/8674764-charles-bronson-moustache-defenders,Charles Bronson Moustache Defenders,,,,
/artists/2218630-charles-daniels,Charles Daniels,Charles Daniels,0inLNm2xXYpvfERsSMGpWD,1.0,21.0
/artists/6650034-charles-haynes,Charles Haynes,Charles Haynes,2SRkSdVZr1paldD5kvqQfL,1.0,2.0
/artists/458707-charles-lloyd,Charles Lloyd,Charles Lloyd,0GC1oqEWpiAjfE7jm5LQO5,1.0,42.0
/artists/324204-charles-lloyd-quartet,Charles Lloyd Quartet,Charles Lloyd Quartet,1uVXezA2zuHxGwdKZHDOaj,1.0,16.0
/artists/493841-charles-mingus,Charles Mingus,Charles Mingus,1W8TbFzNS15VwsempfY12H,1.0,50.0
/artists/3749816-charles-pasi,Charles Pasi,Charles Pasi,4OFX3Dy0inpClzZcq8lJl0,1.0,43.0
/artists/9162354-charles-watson,Charles Watson,Charles Watson,0IIPUgyQvA9eRyICwMEOA9,1.0,28.0
/artists/157292-charles-webster,Charles Webster,Charles Webster,4zMgFVljBxMaPn1U0SXGOh,1.0,31.0
/artists/7098779-charles-in-the-kitchen,Charles in the Kitchen,Charles in the Kitchen,5wT7ku4wR8Xmk5uKgJBfrp,1.0,5.0
/artists/10151541-charley-rose-trio,Charley Rose Trio,Charley Rose Trio,5VW8lQtZn9995Dbtf7FSRL,1.0,0.0
/artists/2274326-charli-xcx,Charli XCX,Charli XCX,25uiPmTg16RbhZWAqwLBy5,1.0,79.0
/artists/793475-charlie-barnes,Charlie Barnes,Charlie Barnes,4t2l2PSYAzdUOHxGEbc2i1,1.0,10.0
/artists/7550929-charlie-cunningham,Charlie Cunningham,Charlie Cunningham,78CiW0UJbHspFaVuVexOK6,1.0,59.0
/artists/437749-charlie-musselwhite,Charlie Musselwhite,Charlie Musselwhite,4NikxGoDm5LGVYAHj0Euoc,1.0,41.0
/artists/418492-charlie-parr,Charlie Parr,Charlie Parr,2OOAWkt15smEKXtNNLtaNG,1.0,45.0
/artists/5318433-charlie-puth,Charlie Puth,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,1.0,80.0
/artists/86499-charlie-wilson,Charlie Wilson,Charlie Wilson,6CxZzQFUTM6AzgluGwtq5w,1.0,62.0
/artists/712978-charlie-winston,Charlie Winston,Charlie Winston,7xQTON6uj7akAGzlanUzy3,1.0,46.0
/artists/2067554-charlier,Charlier,Charlier,3X2QIAOuJcw6nKAws8cp1T,1.0,0.0
/artists/9828469-charlotte-uk,Charlotte ,Charlotte,3cnjtPSMjsj59e0CM08Iha,0.95,35.0
/artists/8741094-charlotte-cardin,Charlotte Cardin,Charlotte Cardin,1G0YV9WooUBjrwDq0Q7EFK,1.0,62.0
/artists/2945166-charlotte-dipanda,Charlotte Dipanda,Charlotte Dipanda,3qt4OYC2CeOuVjKtzGMobL,1.0,35.0
/artists/548048-charlotte-gainsbourg,Charlotte Gainsbourg,Charlotte Gainsbourg,2rBcvLKWCZs9w1qIWv560v,1.0,48.0
/artists/8428228-charlotte-grace,Charlotte Grace,Charlotte Grace,6Bq65RGlufEjyjOIaGbmDq,1.0,1.0
/artists/3139406-charlotte-hug,Charlotte Hug,Charlotte Hug,7rKJLzsdm9KfZ8eYy9StRe,1.0,1.0
/artists/1067310-charlotte-marin,Charlotte Marin,Charlotte Marin,2y7qRXFiouxDApg4sy56NJ,1.0,6.0
/artists/6823599-charlou-nada,Charlou Nada,Charlou Nada,4rNsuO8Et2RVNd10r4Es7O,1.0,0.0
/artists/5522748-charls-lenner,Charls Lenner,Charls Lenner,7HMBYgx2VT0nkoRGZngqB3,1.0,0.0
/artists/438284-charly-antolini,Charly Antolini,Charly Antolini,2dD1UIJP5Bot519JDY8Uqr,1.0,18.0
/artists/1110391-charly-black,Charly Black,Charly Black,5sK8BsvyDl4TFA6KaBf8or,1.0,64.0
/artists/495667-charlelie-couture,Charlélie Couture,Charlelie Couture,3iqmYVVSjUVWoeREwRf5a6,0.94,37.0
/artists/6130834-charming-liars,Charming Liars,Charming Liars,478LE0Vmglapdba9xQQt0J,1.0,28.0
/artists/605868-chase-and-status,Chase & Status,Chase & Status,3jNkaOXasoc7RsxdchvEVq,1.0,62.0
/artists/9047889-chase-atlantic,Chase Atlantic,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,1.0,78.0
/artists/6993879-chase-the-ace,Chase The Ace,Chase the Ace,39WLx66VGJkLLOWkS53pdJ,0.92,1.0
/artists/8398823-chase-the-pancake,Chase The Pancake,Chase The Pancake,1sXd3sfxI2adHcp1SqeIeL,1.0,0.0
/artists/5635164-chason,Chason,Chason,5FA1k1VUmFaAD0YueUjL2K,1.0,9.0
/artists/4510703-chassol,Chassol,Chassol,1nw8iwDkSSHqn8S343ODcp,1.0,40.0
/artists/7922879-chassol-big-sun,"Chassol ""big Sun""",,,,
/artists/6643639-chassol-indiamore,Chassol « Indiamore »,,,,
/artists/5312223-chastity-belt,Chastity Belt,Chastity Belt,1tho5dJnzdYD57EQkM3SmK,1.0,44.0
/artists/4780903-chat-noir-chat-blanc,Chat Noir Chat Blanc,,,,
/artists/106494-chateau-flight,Chateau Flight,Chateau Flight,6mtCXhF5yj1GUsQItDNDwr,1.0,19.0
/artists/6104204-chateau-rosti,Chateau Rösti,,,,
/artists/9133654-chatzegold,Chatzegold,Chatzegold,52AlZUwwGoJ7FpqHtNmYr6,1.0,0.0
/artists/9344774-chaud-2,Chaud 2,Chad 2.0,2uO0Ok4VikZfRlx4rNUeNy,0.8,3.0
/artists/10071971-chaussettes-sales,Chaussettes sales,chaussettes sales,7LxwK8TXnK4bOTFl6KCdI8,0.94,0.0
/artists/447518-che-sudaka,Che Sudaka,Che Sudaka,0jnrXJGvpD9mcWSlf0zTGU,1.0,35.0
/artists/5151833-cheap-and-cheerful,Cheap & Cheerful,Cheap & Cheerful,0wIys64EVONUsbPSptBaiz,1.0,0.0
/artists/590515-cheap-time,Cheap Time,Cheap Time,5ngGcwvis1MtTMT00zzoiF,1.0,23.0
/artists/2612371-cheatahs,Cheatahs,Cheatahs,3Rhpmh2GU7nJJduip3YZcJ,1.0,18.0
/artists/533544-cheater-slicks,Cheater Slicks,Cheater Slicks,6KVLq9jXCagT3dPWEsqOtk,1.0,8.0
/artists/6958224-cheekbones,Cheekbones,Cheekbones,3MZD0jWoVPuOVcIJtXSfmU,1.0,0.0
/artists/9070484-cheekbonians,Cheekbonians,Cheekbonians,3IKwauonKhGWZhG2TBcnn8,1.0,0.0
/artists/10116645-cheer-up-suicide,Cheer Up Suicide,Cheer Up Suicide,4QiFFwRbtsMso6oXNgzT2G,1.0,1.0
/artists/499853-cheese-on-bread,Cheese On Bread,Cheese On Bread,45bv0fqFJ2IlcMuzMRuhNy,1.0,21.0
/artists/117237-chef,Chef,Chef,5Qy8JQ7JvhSqgUh3XVVXXE,1.0,36.0
/artists/4305136-chef-de-kef,Chef Dé Kef,,,,
/artists/2867861-chefspecial,Chef'Special,Chef'Special,7IiSLreTg1of8dDwxwiPw3,1.0,61.0
/artists/8938149-chefboss,Chefboss,Chefboss,5Ys1cgp6tsiKPprhG2nltE,1.0,31.0
/artists/873166-chefket,Chefket,Chefket,5cfZNNUl6K82ZIWoWYSbcw,1.0,43.0
/artists/9155804-cheibe-balagan,Cheibe Balagan,Cheibe Balagan,2ehyPbbPX85bZDMJsYdaxN,1.0,8.0
/artists/9518839-chekaa,Chekaa,Chekaa,1FEmiTv5KsgccqJVpC1bvR,1.0,31.0
/artists/10140935-chelan,Chelan,Chelan,1YStA4FlOw971K0uC8nRnH,1.0,32.0
/artists/8263503-chelou,Chelou,Chelou,2RwfRD2vlkdztGtVXENShq,1.0,47.0
/artists/336508-chelsea,Chelsea,Chelsea,3pplCwRefanBs09FPAS9UB,1.0,36.0
/artists/7883239-chelsea-deadbeat-combo,Chelsea Deadbeat Combo,Chelsea Deadbeat Combo,6PLpqBnJc4yK1tLUi4O155,1.0,6.0
/artists/1493236-chelsea-grin,Chelsea Grin,Chelsea Grin,4UgQ3EFa8fEeaIEg54uV5b,1.0,52.0
/artists/5622213-chelsea-light-moving,Chelsea Light Moving,Chelsea Light Moving,2CFDYbcjLeFAb6Xv2T9k4F,1.0,11.0
/artists/183260-chelsea-wolfe,Chelsea Wolfe,Chelsea Wolfe,6ZK2nrW8aCTg8Bid7I7N10,1.0,51.0
/artists/220274-chemical-brothers,Chemical Brothers,Chemical Brothers,4vD5ncr7lGeo1EjWfOtGAE,1.0,8.0
/artists/10034619-chemical-fame,Chemical Fame,Chemical Fame,44lIElGbrl2SjlxmnPbb9l,1.0,4.0
/artists/5740594-chemical-sweet-kid,Chemical Sweet Kid,Chemical Sweet Kid,3F7Pu7vdlZ5cx4EaBfSxUN,1.0,9.0
/artists/4920188-chen-reiss,Chen Reiss,Chen Reiss,1pZTGD8GoymacpJ5DLtQbo,1.0,9.0
/artists/422377-cher,Cher,Cher,72OaDtakiy6yFqkt4TsiFt,1.0,70.0
/artists/3344476-cherkezi-orchestra,Cherkezi Orchestra,Cherkezi Orchestra,5WYJmjXkR1zH5caGYVvYC0,1.0,0.0
/artists/9804484-cherry-b,Cherry B,CherryB,0Bd1VLl8A4yk5vo2XfVnCd,0.93,24.0
/artists/7065959-cherry-bandora,Cherry Bandora,Cherry Bandora,5pvhZDpGhD9iVyWVIlSnwo,1.0,2.0
/artists/3482311-cherry-blossom-drive,Cherry Blossom Drive,,,,
/artists/10151635-cherry-bomb-roxx,Cherry Bomb Roxx,,,,
/artists/238621-cherry-ghost,Cherry Ghost,Cherry Ghost,2f7VJ37O9YUj6kpMKph9YC,1.0,32.0
/artists/168448-cherry-poppin-daddies,Cherry Poppin' Daddies,Cherry Poppin' Daddies,1stGNsBocVFM9MfQtySETw,1.0,38.0
/artists/749270-cheryl,Cheryl,Cheryl,3NyNPJaemMYsL14DK2tO01,1.0,54.0
/artists/707732-cheryl-b-engelhardt,Cheryl B. Engelhardt,Cheryl B. Engelhardt,2IG41RF72NqonaFf0XL8p9,1.0,29.0
/artists/794249-ches-smith,Ches Smith,Ches Smith,4MOSNls51nJPFORKok60vV,1.0,11.0
/artists/6958749-chester-watson,Chester Watson,Chester Watson,1vmLIa1VRY38hZoar8AyYS,1.0,46.0
/artists/52231-chestnut,Chestnut,Chestnut,6diVmKRKzDJkv8Ed8vPUnc,1.0,1.0
/artists/10157120-chet-faker,Chet Faker,Chet Faker,6UcJxoeHWWWyT5HZP064om,1.0,65.0
/artists/10096752-cheub,Cheu-B,Cheu-B,2bbQRkTmEgKA1INGHeH7oT,1.0,49.0
/artists/480448-chevelle,Chevelle,Chevelle,56dO9zeHKuU5Gvfc2kxHNw,1.0,64.0
/artists/1055166-cheveu,Cheveu,Cheveu,3No127Hkg9LRf1Q63Uyq35,1.0,14.0
/artists/2842296-chevillon,Chevillon,Bruno Chevillon,5STH4t7pIsySzfNwC2BRMU,0.75,7.0
/artists/427474-chevreuil,Chevreuil,Chevreuil,6wtquivdN3TsqBjDxw1Q3q,1.0,2.0
/artists/192459-chewy,Chewy,Chewy,3RNx53i4Efa9QCxKO3BBhF,1.0,7.0
/artists/230051-cheyenne,Cheyenne,Cheyenne,5hYWW8FotUClk6PYOArDct,1.0,21.0
/artists/473395-chezidek,Chezidek,Chezidek,5HePAITZSCxQ0H9PEKZ5DH,1.0,42.0
/artists/10113399-chezzone,Chezz.One,Chezz.One,3QxeuLbhYBzoNgKMF75db3,1.0,17.0
/artists/4329041-chi-ching-ching,Chi Ching Ching,Chi Ching Ching,1a3wNO8RPhwmEBZqm68aqU,1.0,34.0
/artists/85693-chi-coltrane,Chi Coltrane,Chi Coltrane,40Md3Hc0aa1UzgyEmMSIHM,1.0,30.0
/artists/9910134-chiali,Chi-Ali,Chi-Ali,79QUXH6QbjPsaLVnBhn07O,1.0,13.0
/artists/10121080-chiara-carnevale,Chiara Carnevale,Chiara Carnevale,5PmGM0y4b0Bp39vIYuhWNG,1.0,0.0
/artists/9801724-chiara-dubey,Chiara Dubey,Chiara Dubey,4pleWkStGuAIJnSzZF55mH,1.0,10.0
/artists/8828309-chiara-izzi,Chiara Izzi,Chiara Izzi,4VuNR8HAQnrn90WIOWowtk,1.0,5.0
/artists/3953446-chic-and-the-tramp,Chic and the Tramp,Chic And The Tramp,14E3WXQOIqz9lYgwkXbean,0.89,0.0
/artists/85015-chica-torpedo,Chica Torpedo,Chica Torpedo,49zT1RuwbTYYKrkVBzSVlS,1.0,8.0
/artists/10165960-chicago-swing-rats,Chicago Swing Rats,,,,
/artists/87493-chicago-symphony-orchestra,Chicago Symphony Orchestra,Chicago Symphony Orchestra,6TD08jYeuN128P2MZTbc8E,1.0,54.0
/artists/3830476-chicaloyoh,Chicaloyoh,Chicaloyoh,2F46S33UYYqw17Muwber6J,1.0,1.0
/artists/1921376-chicha-libre,Chicha Libre,Chicha Libre,1eiodDx0lIftKNviQGG95x,1.0,41.0
/artists/206143-chick-corea,Chick Corea,Chick Corea,5olDKSsFhhmwh8UCWwKtpq,1.0,53.0
/artists/6722849-chick-corea-and-gary-burton,Chick Corea & Gary Burton,,,,
/artists/6854274-chick-corea-and-the-vigil,Chick Corea & the Vigil,,,,
/artists/2387733-chickenfoot,Chickenfoot,Chickenfoot,416gMRzj1LnFJvSBF5PO2R,1.0,39.0
/artists/248435-chickenhouse,Chickenhouse,Chickenhouse,2dxqIxci3EMggNHFdE8pPQ,1.0,0.0
/artists/9072844-chickn,Chickn,Chicken,7zpsE1zqt8cFqOPUNifkSv,0.92,13.0
/artists/133029-chicks-on-speed,Chicks On Speed,Chicks On Speed,4EySud7Ww0GNvkwhRYZHLV,1.0,33.0
/artists/409406-chico-and-the-gypsies,Chico & The Gypsies,Chico & The Gypsies,7EbSS8L1ZtVfwiMz40F1MI,1.0,39.0
/artists/396666-chico-freeman,Chico Freeman,Chico Freeman,0V2fyT9oYJQdsePL7VrfwL,1.0,11.0
/artists/8083303-chico-freeman-4tet,Chico Freeman 4tet,Chico Freeman 4-Tet,0a5m04y8wrxJ08drfBayVL,0.92,0.0
/artists/8083348-chico-freeman-acoustic-trio,Chico Freeman Acoustic Trio,,,,
/artists/7667714-chico-freeman-quartet,Chico Freeman Quartet,Chico Freeman Quartet,0kJS2urhaV4KdIyYLa4BC5,1.0,0.0
/artists/481927-chico-trujillo,Chico Trujillo,Chico Trujillo,6Hs8U0JO2nacXFG4kp15Co,1.0,57.0
/artists/8548624-chicos-de-nazca,Chicos De Nazca,Chicos de Nazca,2FCQpI6z8xAhL8Z3REwa6g,0.93,19.0
/artists/10060995-chicuelo-marco-mezquida,Chicuelo - Marco Mezquida,,,,
/artists/2389146-chiddy-bang,Chiddy Bang,Chiddy Bang,40giwFcTQtv9ezxW8yqxJU,1.0,53.0
/artists/428089-chief,Chief,Chief,03rKoyn1N8wUowLCHGcG33,1.0,30.0
/artists/5161023-chief-keef,Chief Keef,Chief Keef,15iVAtD3s3FsQR4w1v6M0P,1.0,74.0
/artists/4247146-chiens,Chiens,Les Chiens,3RhGeas8gUsn6bmPpZYYFe,0.75,4.0
/artists/8515898-chikarabid,Chikarabid,,,,
/artists/102713-chikinki,Chikinki,Chikinki,26mlmvJxHPh7B0iBEDO6Gm,1.0,9.0
/artists/521594-child,Child,Childe,4KCn6A86ivcp0kJcOOi2sq,0.91,39.0
/artists/221874-child-bite,Child Bite,Child Bite,1Sk45af6ymdv4nyw3ca6f4,1.0,7.0
/artists/8763374-child-of-pain,Child of Pain,Child of Pain,1NBALSpAFIE8ztkZ5Kg4k1,1.0,0.0
/artists/343743-children,Children,Mr.Children,1qma7XhwZotCAucL7NHVLY,0.84,64.0
/artists/338436-children-of-bodom,Children of Bodom,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,0.94,58.0
/artists/4247166-children-of-doom,Children of Doom,Children of Doom,2tD0lRGITBjPKAGgMjojH5,1.0,0.0
/artists/2133148-children-of-god,Children of God,Children of God,5T1XSxvcU5MG9nZ9etAEqG,1.0,0.0
/artists/3813411-chili-vanilla,Chili Vanilla,Chili Vanilla,3xLBhVWIPgJMdfECIYXUP3,1.0,0.0
/artists/9971174-chili-con-carne,Chili con Carne,Chili con carne,1NpEGp5pSJFFdViH3EgLoS,0.93,0.0
/artists/5736609-chill-bump,Chill Bump,Chill Bump,4Dg91FdjVPhAehoV0IBeLd,1.0,48.0
/artists/10134238-chillnjazz,Chill'n'Jazz,Chill Jazz,6IVG3TmAIjWjDzQgoOkVbR,0.82,19.0
/artists/9335909-chilla,Chilla,Chilla,1ywkNtrO3WGuwaehqxyjAO,1.0,50.0
/artists/146009-chilly-gonzales,Chilly Gonzales,Chilly Gonzales,0qudezVgvl4Chd9BgNFB83,1.0,53.0
/artists/308442-chimaera,Chimaera,Chimaera,5QEtKOqr6kzyV9jqrKzOqi,1.0,0.0
/artists/116062-chimaira,Chimaira,Chimaira,0kO2SRhHlmMIeyJHfHy3c9,1.0,44.0
/artists/284119-chimene-badi,Chimene Badi,Chimène Badi,04kcokUKRXC8btCcOMLi8z,0.92,43.0
/artists/2392700-chimes-and-bells,Chimes and Bells,Chimes & Bells,3GNwPNPyQQoDwxQOmhAyiB,0.87,18.0
/artists/273780-chimp-spanner,Chimp Spanner,Chimp Spanner,1luumZojARx0L3spmNwEgl,1.0,27.0
/artists/314873-chin-up-chin-up,Chin Up Chin Up,Chin Up Chin Up,0fxQjKLLJBfzIlWCq2WelE,1.0,6.0
/artists/6642164-chinchin,Chin-Chin,Chin-Chin,3qpkXiCzemtY58h3Krkmbf,1.0,8.0
/artists/75438-china,China,China,6HuondFMnQ0dgMnKgWFhEB,1.0,23.0
/artists/2688756-china-moses,China Moses,China Moses,2KqBple0Yu8pssNGNvWNmV,1.0,37.0
/artists/7298964-china-traditional-orchestra,China Traditional Orchestra,China Broadcasting Traditional Orchestra,4k1Zx9vAgvZ9yYb6Zanzih,0.81,0.0
/artists/783275-chinawoman,Chinawoman,Chinawoman,6S9Dl6oqddthVdAv52LxXM,1.0,4.0
/artists/454780-chinchilla,Chinchilla,Chinchilla,6IfjQMZedWfDxbqLUfmoQw,1.0,5.0
/artists/5454923-chinese-cookie-poets,Chinese Cookie Poets,Chinese Cookie Poets,0KFsatwHb2pENxZmNy6t3D,1.0,0.0
/artists/2444006-chinese-man,Chinese Man,Chinese Man,6vgw0jwJkUnW2NR1rzsQU3,1.0,54.0
/artists/206315-chiodos,Chiodos,Chiodos,4ZIBrskTJWmkJUvM7uAu1o,1.0,50.0
/artists/3081596-chip-fu-and-dj-rasta-root,Chip Fu & Dj Rasta Root,,,,
/artists/2646186-chip-hanna,Chip Hanna,Chip Hanna,2GaLmR4PNWZKOeFe9kX7NS,1.0,0.0
/artists/9475844-chiqanne,Chiqanne,Chiqanne,2QZB0AJlAVJ4XrIzA4YBRP,1.0,0.0
/artists/393392-chiwoniso,Chiwoniso,Chiwoniso,5wDUccrtIJwwjOtqed0FrW,1.0,31.0
/artists/465849-chixdiggit,Chixdiggit!,Chixdiggit!,5ttkgHyn4qW2qktFws8IlD,1.0,26.0
/artists/40595-chloe,Chloe,Chloe,3r9aIjDtswacomGpUR0lLO,1.0,26.0
/artists/663494-chloe-charles,Chloe Charles,Chloe Charles,5lLnF5UARhhtS0epxOFfAF,1.0,4.0
/artists/4509783-chloe-foy,Chloe Foy,Chloe Foy,3KSEcvpvbR40uwA4eiSJUa,1.0,34.0
/artists/6530564-chloe-howl,Chloe Howl,Chlöe Howl,1hvPdvTeY6McdTvN4DyKGe,0.9,27.0
/artists/861428-chlorophil,Chlorophil,Chlorophil,7Hcf9O8kfOJEwY94k3Bec2,1.0,0.0
/artists/2816426-chloe-lacan,Chloé Lacan,Chloé Lacan,0FfvbHSw7WO5TCxm6RW0TT,1.0,15.0
/artists/1969696-chloe-mons,Chloé Mons,Chloé Mons,6rvPBR4owYwq37xbMIpaxA,1.0,3.0
/artists/10077897-chlyklass,Chlyklass,Chlyklass,1qBjtwUEeQ3Ub1ABCbRgUT,1.0,30.0
/artists/3547191-chocolat-billy,Chocolat Billy,Chocolat Billy,4f5jXUsTawjMgcL1xxoESq,1.0,2.0
/artists/8305403-chocolat-mtl,Chocolat mtl,Chocolate Milk,3R2oR0SQba16AZZaoG94xe,0.77,33.0
/artists/1009602-chocolate-genius-inc,Chocolate Genius Inc.,Chocolate Genius Incorporated,1FFFa130FeOx5o2lTB1dUB,0.8,22.0
/artists/517975-chocolate-puma,Chocolate Puma,Chocolate Puma,5Aw0IGM5JS3FuTgtRsDWGA,1.0,50.0
/artists/7572454-choeur-des-armaillis-de-la-gruyere,Choeur Des Armaillis De La Gruyere,Choeur des Armaillis de la Gruyère,5dhjpeE4DCtz0vx7LyXeX9,0.88,7.0
/artists/2133984-choeurs-de-larmee-rouge,Choeurs De L'Armee Rouge,Choeurs de l'Armée Rouge Chinoise,6VmHMdG4lDZgCLbLIP0VD9,0.74,0.0
/artists/1990461-choir-of-young-believers,Choir of Young Believers,Choir Of Young Believers,4aXPrNXYJLziXeH7Obkea7,0.96,36.0
/artists/233267-chokebore,Chokebore,Chokebore,5BiMbLBGVfPD3SG12obiNj,1.0,13.0
/artists/7520279-chong-x,Chong X,Chong X,7FEx2arq0EG6uMZqI706Gr,1.0,1.0
/artists/5164823-chopstick-and-johnjon,Chopstick & Johnjon,Chopstick & Johnjon,6tQSSCTWQqt5jTb2n1pUJb,1.0,33.0
/artists/9219999-chor-and-orchester-der-js-bachstiftung,Chor & Orchester der J.S. Bach-Stiftung,Chor & Orchester der J.S. Bach-Stiftung,4fAPQa3X1CmD5Blq8IDHIa,1.0,21.0
/artists/2615751-chor-und-gitarrist,Chor Und Gitarrist,,,,
/artists/9923754-chor-viva-voce,Chor Viva Voce,,,,
/artists/7132439-chordotomy,Chordotomy,Chordotomy,2dSYkb32aVefLuwkgDs5FJ,1.0,4.0
/artists/10077179-choreography-of-the-dead,Choreography Of The Dead,,,,
/artists/10101571-chouchane-siranossian,Chouchane Siranossian,Chouchane Siranossian,0G0DscbHavUIl4vjt9cs8M,1.0,12.0
/artists/5155303-chouf,Chouf,Chouf,7388ViSZeA9iOsSFBFbz2j,1.0,0.0
/artists/3452251-chouf-ouchouf,Chouf Ouchouf,,,,
/artists/10125987-chouka,Chouka,Chouka,2WhKwp7cjQGIgJEs5nW4Cm,1.0,0.0
/artists/10082967-chrigi-g-us-z,Chrigi G. us Z.,,,,
/artists/10065143-chrigu-blasers,Chrigu Blasers,,,,
/artists/7216549-chris-aaron-and-the-memphis-knights,Chris Aaron & The Memphis Knights,,,,
/artists/258251-chris-and-mike,Chris And Mike,Chris & Mike,7MtAcHJwWwBV8OTWIHpeAu,0.85,5.0
/artists/315009-chris-ayer,Chris Ayer,Chris Ayer,2dLSvv3LuVtMdGeTwzgcTu,1.0,30.0
/artists/257806-chris-barber,Chris Barber,Chris Barber,22La2Rm0bDntXkMXGhNQgU,1.0,35.0
/artists/190154-chris-brokaw,Chris Brokaw,Chris Brokaw,0bOrkDLzYe57Zl803Zv8ww,1.0,9.0
/artists/519159-chris-brown,Chris Brown,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,1.0,88.0
/artists/802512-chris-cacavas,Chris Cacavas,Chris Cacavas,1Y8atOnzQHAJzHLaau7ro4,1.0,1.0
/artists/49721-chris-caffery,Chris Caffery,Chris Caffery,6wcLciIf42eKhlJ7hafgVh,1.0,10.0
/artists/171039-chris-cheek,Chris Cheek,Chris Cheek,0UNmTLmOIClt5YDeEkZuk1,1.0,29.0
/artists/266319-chris-coco,Chris Coco,Chris Coco,7iFBCM9EuHMsWytEVnplIP,1.0,43.0
/artists/2317602-chris-cohen,Chris Cohen,Chris Cohen,2OYDcH3MLWeNjj7gQVUbEF,1.0,30.0
/artists/7551599-chris-conz,Chris Conz,Chris Conz,5iYv6Jllj24On34bzuFAhf,1.0,3.0
/artists/516143-chris-cornell,Chris Cornell,Chris Cornell,0XHiH53dHrvbwfjYM7en7I,1.0,63.0
/artists/560739-chris-corsano,Chris Corsano,Chris Corsano,6eozRDXAMzUv0aXz74fE50,1.0,17.0
/artists/335616-chris-cubeta-and-the-liars-club,Chris Cubeta and The Liars Club,,,,
/artists/2337321-chris-dave,Chris Dave,Chris Dave,47QVivvsr75CIPVaeg9Puf,1.0,19.0
