artist_id,match_error,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18,linked_artist_id
/artists/8597504-laura-sauvage,,Laura Sauvage,Laura Sauvage,2uPK1nXToQVkG0aXT1mEiU,1,10,2293,1500,indie quebecois,,,,,,,,,,,,,,,,,,
/artists/5806534-preatures,,The Preatures,The Preatures,5gcDZA9xXCOspWgQilUYIu,1,49,66036,388300,australian indie,australian indie rock,australian pop,,,,,,,,,,,,,,,,
/artists/8630654-hunna,,The Hunna,The Hunna,7jZycSvTyx0W9poD4PjEIG,1,59,221871,1000000,modern rock,rock,,,,,,,,,,,,,,,,,
/artists/9060964-oliver-tree,,Oliver Tree,Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,1,83,1630428,23100000,alternative hip hop,,,,,,,,,,,,,,,,,,
/artists/360802-boule,,Boule,Boule,0PxE2pKIrJ50mgu5FCJsXk,1,2,155,118,,,,,,,,,,,,,,,,,,,
/artists/5192078-die-tentakel-von-delphi,,Die Tentakel Von Delphi,Die Tentakel von Delphi,4Y7wUypNxLefo23dQexEFV,1,51,9656,301500,,,,,,,,,,,,,,,,,,,
/artists/780347-dj-scarlett,,DJ Scarlett,Dj Scarlett,04o5iVUHxYKamNzJuhFpF5,1,2,0,7700,,,,,,,,,,,,,,,,,,,
/artists/414877-robin-leduc,,Robin Leduc,Robin Leduc,2FfZUDX0UehH3yFGHsSZbh,1,5,187,507,french indie folk,french indie pop,,,,,,,,,,,,,,,,,
/artists/774470-seiji,,Seiji,Seiji,6XwHEDOkZpFRqtZDXLYHlK,1,18,984,9000,broken beat,,,,,,,,,,,,,,,,,,
/artists/6527504-cayetana,,Cayetana,Cayetana,5yC8tl2VVpS4HO758L0lSc,1,34,33908,49100,5th wave emo,bubblegrunge,indie punk,indie rock,philly indie,,,,,,,,,,,,,,
/artists/361432-next-step,,The Next Step,The Next Step,5qiLLUOcfPrzP1P1vHcgnS,1,50,79213,135400,social media pop,,,,,,,,,,,,,,,,,,
/artists/515505-susheela-raman,,Susheela Raman,Susheela Raman,3uSVvh3bPDq5XMTHElgfC2,1,38,33371,83000,afropop,world,world fusion,,,,,,,,,,,,,,,,
/artists/10128481-susanna-dill,,Susanna Dill,Susanna Dill,1xFhcXIMP347oIEuqCrtsA,1,0,6,27,,,,,,,,,,,,,,,,,,,
