,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity
/artists/2693801-best-of-floyd,Best of Floyd,,,,
/artists/456027-beth-gibbons-and-rustin-man,Beth Gibbons And Rustin Man,,,,
/artists/2924066-beth-jeans-houghton-and-the-hooves-of-destiny,Beth Jeans Houghton & The Hooves of Destiny,,,,
/artists/9459359-beth-wimmer-and-suzie-candell,Beth Wimmer & Suzie Candell,,,,
/artists/7361599-betraying-the-planet,Betraying The Planet,,,,
/artists/4256506-bette-frost,Bette Frost,,,,
/artists/2635651-betty-blitzkrieg,Betty Blitzkrieg,,,,
/artists/5031383-betty-bloomerz,Betty Bloomerz,,,,
/artists/7480849-bewegungsmelder,Bewegungsmelder,,,,
/artists/9548349-beyond-lucas-niggli-jurg-wickihalder-barry-guy,Beyond - Lucas Niggli / Jürg Wickihalder / Barry Guy,,,,
/artists/7519624-beyond-mechanics,Beyond Mechanics,,,,
/artists/10065417-bibi-ahmed-and-group-inerane,Bibi Ahmed & Group Inerane,,,,
/artists/2736201-bibio-dj-set,Bibio Dj Set,,,,
/artists/2552741-big-badda-boom-sound,Big Badda Boom Sound,,,,
/artists/9678059-big-band-aarau,Big Band Aarau,,,,
/artists/10160262-big-band-kus-and-msug,Big Band KUS & MSUG,,,,
/artists/8596359-big-band-kanti-wattwil-feat-andreas-and-matthias-tschopp,Big Band Kanti Wattwil feat. Andreas & Matthias Tschopp,,,,
/artists/8131198-big-band-zug,Big Band Zug,,,,
/artists/9797084-big-band-der-hochschule-luzern,Big Band der Hochschule Luzern,,,,
/artists/10076707-big-eyes-trio,Big Eyes Trio,,,,
/artists/7240744-big-syke-from,Big Syke From,,,,
/artists/10100549-bigband-for-fun,BigBand For Fun,,,,
/artists/3334056-bildstorung,Bildstörung,,,,
/artists/6105534-bill-fadden-and-the-rhythmbusters,Bill Fadden and the Rhythmbusters,,,,
/artists/3223376-bill-frisells-beautiful-dreamers,Bill Frisell's Beautiful Dreamers,,,,
/artists/8332483-bill-laurance-project,Bill Laurance Project,,,,
/artists/4789253-bill-wells-and-aidan-moffat,Bill Wells & Aidan Moffat,,,,
/artists/9737004-billie-bird-avec-cie-emilie-charriot,Billie Bird avec Cie Emilie Charriot,,,,
/artists/9804084-billy-blue-and-the-bandits,Billy Blue and the Bandits,,,,
/artists/7868799-billy-cobham-jazz-fusion-pa,Billy Cobham Jazz Fusion Pa,,,,
/artists/7551004-billy-harper-duo,Billy Harper Duo,,,,
/artists/7571349-billy-the-kid-costarica,Billy the Kid (Costa-Rica),,,,
/artists/8297463-biomassa-sound,Biomassa Sound,,,,
/artists/7422304-biondini-trio,Biondini Trio,,,,
/artists/10083494-bircherix,Bircherix,,,,
/artists/9685379-birds-and-bones,Birds and Bones,,,,
/artists/2796686-bireli-lagrene-quartet,Bireli Lagrene Quartet,,,,
/artists/9989064-bischoff62-trio,Bischoff62 Trio,,,,
/artists/7504434-bitch-split-panic,Bitch Split Panic,,,,
/artists/6392219-bitsculpter,Bitsculpter,,,,
/artists/9246329-black-dandelion,Black Dandelion,,,,
/artists/9613669-black-mountains-blues-band,Black Mountains Blues Band,,,,
/artists/10107204-black-sea-dahu-and-mnevis,Black Sea Dahu & Mnevis,,,,
/artists/9383909-black-sea-dahu-fka-josh,Black Sea Dahu fka JOSH,,,,
/artists/4258811-black-stone-raiders,Black Stone Raiders,,,,
/artists/8970374-blaise-deville,Blaise Deville,,,,
/artists/3617731-blassportgruppe-sudwest,Blassportgruppe Südwest,,,,
/artists/9381824-blast-boyz,Blast BoyZ,,,,
/artists/5149963-blehmuzik,Blehmuzik,,,,
/artists/8828844-blind-slavery,Blind Slavery,,,,
/artists/10073396-blink-131,Blink 131,,,,
/artists/9686629-bliss-a-cappella-band,Bliss - A Cappella Band,,,,
/artists/8394093-blood-a-run-sound,Blood A Run Sound,,,,
/artists/668382-blood-i-bleed,Blood I Bleed,,,,
/artists/5380603-bloody-freddie,Bloody Freddie,,,,
/artists/8061918-bloom-to-perish,Bloom to Perish,,,,
/artists/7985288-blue-buesbottle-bluesband,Blue Buesbottle Bluesband,,,,
/artists/3560266-blue-inside,Blue Inside,,,,
/artists/8569344-blue-lips-scorcher,Blue Lips Scorcher,,,,
/artists/8672374-blue-monkey-bigband,Blue Monkey Bigband,,,,
/artists/9708084-blue-slinky-toy,Blue Slinky Toy,,,,
/artists/10137034-blue-ties-big-band,Blue Ties Big Band,,,,
/artists/3284226-blueberry-hellbellies,Blueberry Hellbellies,,,,
/artists/2845856-blues-brunch,Blues Brunch,,,,
/artists/10096111-blues-container,Blues Container,,,,
/artists/10083730-blues-corner,Blues Corner,,,,
/artists/8516398-blumen-touch,Blumen Touch,,,,
/artists/6019584-blundetto-soundsystem,Blundetto Soundsystem,,,,
/artists/8970359-blvck-hvze,Blvck Hvze,,,,
/artists/10155643-blaserensemble-divent,Bläserensemble DiVent,,,,
/artists/3659371-bnois-king-band,Bnois King Band,,,,
/artists/9174579-bo-katzmann-und-ronja,Bo Katzmann und Ronja,,,,
/artists/9757684-bo-transition,Bo Transition,,,,
/artists/2433936-bob-wayne-and-the-outlaw-carnies,Bob Wayne & the Outlaw Carnies,,,,
/artists/490554-bob-weir-and-ratdog,Bob Weir & RatDog,,,,
/artists/2454816-body-movin,Body Movin,,,,
/artists/8526679-boeystraat,Boeystraat,,,,
/artists/3552446-bojan-z-tetraband,Bojan Z Tetraband,,,,
/artists/10092424-bolschoi-don-kosakenchor,Bolschoi Don Kosakenchor,,,,
/artists/4088606-bomb-boutique,Bomb Boutique,,,,
